The Absolute Way;Relative Way;Class
C:\labs\pp_lab3\dataset\dataset_number\9612.jpg;dataset/dataset_number/9612.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7611.jpg;dataset/dataset_number/7611.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4831.jpg;dataset/dataset_number/4831.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1484.jpg;dataset/dataset_number/1484.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8840.jpg;dataset/dataset_number/8840.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2564.jpg;dataset/dataset_number/2564.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7052.jpg;dataset/dataset_number/7052.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4592.jpg;dataset/dataset_number/4592.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4155.jpg;dataset/dataset_number/4155.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8530.jpg;dataset/dataset_number/8530.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5872.jpg;dataset/dataset_number/5872.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8978.jpg;dataset/dataset_number/8978.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6993.jpg;dataset/dataset_number/6993.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6661.jpg;dataset/dataset_number/6661.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9117.jpg;dataset/dataset_number/9117.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3489.jpg;dataset/dataset_number/3489.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4013.jpg;dataset/dataset_number/4013.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1024.jpg;dataset/dataset_number/1024.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5735.jpg;dataset/dataset_number/5735.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1083.jpg;dataset/dataset_number/1083.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1895.jpg;dataset/dataset_number/1895.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6694.jpg;dataset/dataset_number/6694.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5923.jpg;dataset/dataset_number/5923.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8778.jpg;dataset/dataset_number/8778.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8235.jpg;dataset/dataset_number/8235.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7595.jpg;dataset/dataset_number/7595.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5201.jpg;dataset/dataset_number/5201.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3206.jpg;dataset/dataset_number/3206.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1687.jpg;dataset/dataset_number/1687.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4389.jpg;dataset/dataset_number/4389.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9918.jpg;dataset/dataset_number/9918.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6951.jpg;dataset/dataset_number/6951.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9400.jpg;dataset/dataset_number/9400.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1407.jpg;dataset/dataset_number/1407.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7505.jpg;dataset/dataset_number/7505.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3086.jpg;dataset/dataset_number/3086.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9813.jpg;dataset/dataset_number/9813.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6695.jpg;dataset/dataset_number/6695.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5932.jpg;dataset/dataset_number/5932.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2417.jpg;dataset/dataset_number/2417.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0227.jpg;dataset/dataset_number/0227.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8126.jpg;dataset/dataset_number/8126.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9297.jpg;dataset/dataset_number/9297.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4116.jpg;dataset/dataset_number/4116.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6228.jpg;dataset/dataset_number/6228.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6646.jpg;dataset/dataset_number/6646.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6653.jpg;dataset/dataset_number/6653.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0356.jpg;dataset/dataset_number/0356.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9584.jpg;dataset/dataset_number/9584.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8116.jpg;dataset/dataset_number/8116.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3299.jpg;dataset/dataset_number/3299.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7071.jpg;dataset/dataset_number/7071.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4300.jpg;dataset/dataset_number/4300.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2387.jpg;dataset/dataset_number/2387.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0194.jpg;dataset/dataset_number/0194.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8350.jpg;dataset/dataset_number/8350.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7605.jpg;dataset/dataset_number/7605.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7978.jpg;dataset/dataset_number/7978.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0268.jpg;dataset/dataset_number/0268.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7930.jpg;dataset/dataset_number/7930.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3767.jpg;dataset/dataset_number/3767.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7327.jpg;dataset/dataset_number/7327.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4039.jpg;dataset/dataset_number/4039.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5581.jpg;dataset/dataset_number/5581.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3964.jpg;dataset/dataset_number/3964.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3509.jpg;dataset/dataset_number/3509.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0086.jpg;dataset/dataset_number/0086.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8074.jpg;dataset/dataset_number/8074.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0552.jpg;dataset/dataset_number/0552.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3652.jpg;dataset/dataset_number/3652.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8033.jpg;dataset/dataset_number/8033.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8207.jpg;dataset/dataset_number/8207.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0429.jpg;dataset/dataset_number/0429.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9850.jpg;dataset/dataset_number/9850.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1783.jpg;dataset/dataset_number/1783.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8439.jpg;dataset/dataset_number/8439.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0856.jpg;dataset/dataset_number/0856.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0891.jpg;dataset/dataset_number/0891.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7499.jpg;dataset/dataset_number/7499.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3808.jpg;dataset/dataset_number/3808.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3807.jpg;dataset/dataset_number/3807.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8077.jpg;dataset/dataset_number/8077.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2970.jpg;dataset/dataset_number/2970.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0486.jpg;dataset/dataset_number/0486.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8086.jpg;dataset/dataset_number/8086.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9147.jpg;dataset/dataset_number/9147.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4177.jpg;dataset/dataset_number/4177.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8400.jpg;dataset/dataset_number/8400.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4235.jpg;dataset/dataset_number/4235.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5368.jpg;dataset/dataset_number/5368.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4331.jpg;dataset/dataset_number/4331.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9457.jpg;dataset/dataset_number/9457.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7725.jpg;dataset/dataset_number/7725.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2584.jpg;dataset/dataset_number/2584.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4985.jpg;dataset/dataset_number/4985.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5417.jpg;dataset/dataset_number/5417.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5351.jpg;dataset/dataset_number/5351.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5556.jpg;dataset/dataset_number/5556.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2587.jpg;dataset/dataset_number/2587.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8509.jpg;dataset/dataset_number/8509.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7983.jpg;dataset/dataset_number/7983.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2434.jpg;dataset/dataset_number/2434.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3793.jpg;dataset/dataset_number/3793.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5421.jpg;dataset/dataset_number/5421.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1037.jpg;dataset/dataset_number/1037.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5009.jpg;dataset/dataset_number/5009.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5773.jpg;dataset/dataset_number/5773.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8828.jpg;dataset/dataset_number/8828.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7858.jpg;dataset/dataset_number/7858.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9174.jpg;dataset/dataset_number/9174.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1010.jpg;dataset/dataset_number/1010.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4485.jpg;dataset/dataset_number/4485.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3230.jpg;dataset/dataset_number/3230.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1055.jpg;dataset/dataset_number/1055.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1138.jpg;dataset/dataset_number/1138.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3226.jpg;dataset/dataset_number/3226.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2604.jpg;dataset/dataset_number/2604.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2331.jpg;dataset/dataset_number/2331.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1821.jpg;dataset/dataset_number/1821.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9618.jpg;dataset/dataset_number/9618.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2965.jpg;dataset/dataset_number/2965.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8463.jpg;dataset/dataset_number/8463.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3091.jpg;dataset/dataset_number/3091.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7954.jpg;dataset/dataset_number/7954.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5156.jpg;dataset/dataset_number/5156.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9539.jpg;dataset/dataset_number/9539.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9447.jpg;dataset/dataset_number/9447.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8513.jpg;dataset/dataset_number/8513.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0708.jpg;dataset/dataset_number/0708.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0844.jpg;dataset/dataset_number/0844.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2523.jpg;dataset/dataset_number/2523.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9761.jpg;dataset/dataset_number/9761.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4075.jpg;dataset/dataset_number/4075.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3048.jpg;dataset/dataset_number/3048.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2751.jpg;dataset/dataset_number/2751.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5659.jpg;dataset/dataset_number/5659.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8745.jpg;dataset/dataset_number/8745.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6813.jpg;dataset/dataset_number/6813.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1188.jpg;dataset/dataset_number/1188.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3624.jpg;dataset/dataset_number/3624.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7507.jpg;dataset/dataset_number/7507.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7302.jpg;dataset/dataset_number/7302.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5302.jpg;dataset/dataset_number/5302.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7566.jpg;dataset/dataset_number/7566.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3644.jpg;dataset/dataset_number/3644.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3024.jpg;dataset/dataset_number/3024.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1856.jpg;dataset/dataset_number/1856.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8281.jpg;dataset/dataset_number/8281.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3721.jpg;dataset/dataset_number/3721.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4391.jpg;dataset/dataset_number/4391.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6820.jpg;dataset/dataset_number/6820.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7712.jpg;dataset/dataset_number/7712.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9753.jpg;dataset/dataset_number/9753.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1164.jpg;dataset/dataset_number/1164.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1613.jpg;dataset/dataset_number/1613.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5042.jpg;dataset/dataset_number/5042.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2132.jpg;dataset/dataset_number/2132.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5611.jpg;dataset/dataset_number/5611.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2212.jpg;dataset/dataset_number/2212.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6902.jpg;dataset/dataset_number/6902.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4136.jpg;dataset/dataset_number/4136.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9171.jpg;dataset/dataset_number/9171.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9621.jpg;dataset/dataset_number/9621.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5236.jpg;dataset/dataset_number/5236.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5094.jpg;dataset/dataset_number/5094.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7588.jpg;dataset/dataset_number/7588.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4623.jpg;dataset/dataset_number/4623.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8123.jpg;dataset/dataset_number/8123.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6618.jpg;dataset/dataset_number/6618.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6546.jpg;dataset/dataset_number/6546.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1404.jpg;dataset/dataset_number/1404.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0939.jpg;dataset/dataset_number/0939.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3768.jpg;dataset/dataset_number/3768.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5458.jpg;dataset/dataset_number/5458.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2976.jpg;dataset/dataset_number/2976.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3173.jpg;dataset/dataset_number/3173.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7067.jpg;dataset/dataset_number/7067.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3350.jpg;dataset/dataset_number/3350.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9367.jpg;dataset/dataset_number/9367.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8231.jpg;dataset/dataset_number/8231.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3439.jpg;dataset/dataset_number/3439.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3292.jpg;dataset/dataset_number/3292.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3912.jpg;dataset/dataset_number/3912.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6040.jpg;dataset/dataset_number/6040.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9952.jpg;dataset/dataset_number/9952.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3942.jpg;dataset/dataset_number/3942.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7763.jpg;dataset/dataset_number/7763.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1862.jpg;dataset/dataset_number/1862.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8432.jpg;dataset/dataset_number/8432.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4591.jpg;dataset/dataset_number/4591.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8064.jpg;dataset/dataset_number/8064.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4113.jpg;dataset/dataset_number/4113.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2001.jpg;dataset/dataset_number/2001.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5285.jpg;dataset/dataset_number/5285.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7437.jpg;dataset/dataset_number/7437.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0428.jpg;dataset/dataset_number/0428.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2741.jpg;dataset/dataset_number/2741.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7824.jpg;dataset/dataset_number/7824.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0877.jpg;dataset/dataset_number/0877.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3810.jpg;dataset/dataset_number/3810.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1734.jpg;dataset/dataset_number/1734.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9996.jpg;dataset/dataset_number/9996.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6306.jpg;dataset/dataset_number/6306.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2495.jpg;dataset/dataset_number/2495.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6675.jpg;dataset/dataset_number/6675.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9169.jpg;dataset/dataset_number/9169.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6600.jpg;dataset/dataset_number/6600.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6158.jpg;dataset/dataset_number/6158.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3174.jpg;dataset/dataset_number/3174.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5847.jpg;dataset/dataset_number/5847.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3612.jpg;dataset/dataset_number/3612.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6544.jpg;dataset/dataset_number/6544.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4531.jpg;dataset/dataset_number/4531.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7903.jpg;dataset/dataset_number/7903.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6972.jpg;dataset/dataset_number/6972.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9661.jpg;dataset/dataset_number/9661.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1976.jpg;dataset/dataset_number/1976.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2735.jpg;dataset/dataset_number/2735.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0625.jpg;dataset/dataset_number/0625.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3957.jpg;dataset/dataset_number/3957.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5661.jpg;dataset/dataset_number/5661.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2572.jpg;dataset/dataset_number/2572.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3319.jpg;dataset/dataset_number/3319.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8351.jpg;dataset/dataset_number/8351.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2939.jpg;dataset/dataset_number/2939.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6303.jpg;dataset/dataset_number/6303.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6354.jpg;dataset/dataset_number/6354.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7184.jpg;dataset/dataset_number/7184.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0404.jpg;dataset/dataset_number/0404.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2238.jpg;dataset/dataset_number/2238.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9884.jpg;dataset/dataset_number/9884.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5588.jpg;dataset/dataset_number/5588.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8407.jpg;dataset/dataset_number/8407.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2005.jpg;dataset/dataset_number/2005.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9122.jpg;dataset/dataset_number/9122.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7818.jpg;dataset/dataset_number/7818.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1882.jpg;dataset/dataset_number/1882.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6586.jpg;dataset/dataset_number/6586.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3133.jpg;dataset/dataset_number/3133.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6736.jpg;dataset/dataset_number/6736.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8493.jpg;dataset/dataset_number/8493.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9716.jpg;dataset/dataset_number/9716.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7383.jpg;dataset/dataset_number/7383.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7462.jpg;dataset/dataset_number/7462.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1486.jpg;dataset/dataset_number/1486.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4166.jpg;dataset/dataset_number/4166.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4929.jpg;dataset/dataset_number/4929.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4001.jpg;dataset/dataset_number/4001.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5101.jpg;dataset/dataset_number/5101.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1415.jpg;dataset/dataset_number/1415.jpg;zebra
